Id,type,duration,MatchedTeller
1032875852,1,15,9001238458
1032875853,1,15,9001238464
1032875198,1,15,9001238480
1032875854,1,15,9001238478
1032875855,1,15,9001238483
1032875199,1,15,9001238475
1032875856,1,15,9001238484
1032875857,1,15,9001238481
1032875200,1,15,9001238482
1032875858,1,15,9001238476
1032875859,1,15,9001238479
1032875201,1,15,9001238477
1032875860,1,15,9001238479
1032875861,1,15,9001238477
1032875202,1,15,9001238483
1032875862,1,15,9001238480
1032876141,1,15,9001238478
1032876140,1,15,9001238476
1032876139,1,15,9001238484
1032875863,1,15,9001238475
1032876137,1,15,9001238482
1032876136,1,15,9001238481
1032875203,1,15,9001238458
1032875864,1,15,9001238463
1032876133,1,15,9001238460
1032876132,1,15,9001238464
1032876131,1,15,9001238465
1032875865,1,15,9001238474
1032876129,1,15,9001238468
1032876128,1,15,9001238469
1032875204,1,15,9001238471
1032875866,1,15,9001238467
1032876125,1,15,9001238470
1032876124,1,15,9001238462
1032876123,1,15,9001238457
1032875867,1,15,9001238466
1032876121,1,15,9001238472
1032876120,1,15,9001238461
1032875205,1,15,9001238459
1032875868,1,15,9001238456
1032876117,1,15,9001238473
1032876116,1,15,9001238482
1032876115,1,15,9001238479
1032875869,1,15,9001238483
1032876113,1,15,9001238481
1032875206,1,15,9001238477
1032875870,1,15,9001238478
1032875871,1,15,9001238475
1032876109,1,15,9001238480
1032876108,1,15,9001238484
1032876107,1,15,9001238476
1032875207,1,15,9001238456
1032876105,1,15,9001238460
1032876104,1,15,9001238467
1032875872,1,15,9001238473
1032875873,1,15,9001238463
1032876101,1,15,9001238458
1032876100,1,15,9001238471
1032876099,1,15,9001238465
1032875208,1,15,9001238464
1032876097,1,15,9001238469
1032876096,1,15,9001238474
1032875874,1,15,9001238468
1032875875,1,15,9001238459
1032876093,1,15,9001238470
1032876092,1,15,9001238466
1032876091,1,15,9001238457
1032875209,1,15,9001238462
1032876089,1,15,9001238461
1032876088,1,15,9001238472
1032875876,1,15,9001238484
1032875877,1,15,9001238482
1032876085,1,15,9001238483
1032876084,1,15,9001238476
1032875210,1,15,9001238479
1032875878,1,15,9001238477
1032875879,1,15,9001238480
1032875211,1,15,9001238481
1032875880,1,15,9001238475
1032875881,1,15,9001238478
1032876077,1,15,9001238475
1032876076,1,15,9001238478
1032876075,1,15,9001238483
1032875212,1,15,9001238484
1032876073,1,15,9001238482
1032876072,1,15,9001238481
1032875882,1,15,9001238479
1032875883,1,15,9001238476
1032876069,1,15,9001238480
1032876068,1,15,9001238477
1032876067,1,15,9001238461
1032875213,1,15,9001238467
1032876065,1,15,9001238469
1032876064,1,15,9001238472
1032875884,1,15,9001238460
1032875885,1,15,9001238456
1032876061,1,15,9001238464
1032876060,1,15,9001238463
1032876059,1,15,9001238473
1032875214,1,15,9001238465
1032876057,1,15,9001238458
1032876056,1,15,9001238471
1032875886,1,15,9001238462
1032875887,1,15,9001238474
1032876053,1,15,9001238470
1032876052,1,15,9001238459
1032876051,1,15,9001238468
1032875215,1,15,9001238457
1032876049,1,15,9001238466
1032875888,1,15,9001238480
1032875889,1,15,9001238475
1032875216,1,15,9001238483
1032876045,1,15,9001238477
1032876044,1,15,9001238478
1032876043,1,15,9001238482
1032875890,1,15,9001238476
1032876041,1,15,9001238484
1032876040,1,15,9001238479
1032875891,1,15,9001238481
1032875217,1,15,9001238457
1032876037,1,15,9001238469
1032876036,1,15,9001238465
1032876035,1,15,9001238466
1032875892,1,15,9001238467
1032876033,1,15,9001238461
1032876032,1,15,9001238473
1032875893,1,15,9001238460
1032875218,1,15,9001238472
1032876029,1,15,9001238463
1032876028,1,15,9001238456
1032876027,1,15,9001238464
1032875894,1,15,9001238468
1032876025,1,15,9001238458
1032876024,1,15,9001238474
1032875895,1,15,9001238462
1032875219,1,15,9001238471
1032876021,1,15,9001238459
1032876020,1,15,9001238470
1032876019,1,15,9001238479
1032875896,1,15,9001238480
1032875897,1,15,9001238483
1032875220,1,15,9001238481
1032875898,1,15,9001238475
1032875899,1,15,9001238478
1032876013,1,15,9001238484
1032876012,1,15,9001238477
1032876011,1,15,9001238476
1032875221,1,15,9001238482
1032876009,1,15,9001238476
1032876008,1,15,9001238482
1032875900,1,15,9001238483
1032875901,1,15,9001238479
1032876005,1,15,9001238480
1032876004,1,15,9001238477
1032876003,1,15,9001238475
1032875222,1,15,9001238481
1032876001,1,15,9001238484
1032876000,1,15,9001238478
1032875902,1,15,9001238459
1032875903,1,15,9001238465
1032875997,1,15,9001238463
1032875996,1,15,9001238470
1032875995,1,15,9001238469
1032875223,1,15,9001238457
1032875993,1,15,9001238472
1032875992,1,15,9001238467
1032875904,1,15,9001238466
1032875905,1,15,9001238460
1032875989,1,15,9001238461
1032875988,1,15,9001238473
1032875987,1,15,9001238471
1032875224,1,15,9001238456
1032875985,1,15,9001238458
1032875906,1,15,9001238468
1032875907,1,15,9001238464
1032875225,1,15,9001238462
1032875981,1,15,9001238474
1032875980,1,15,9001238484
1032875979,1,15,9001238476
1032875908,1,15,9001238483
1032875977,1,15,9001238478
1032875976,1,15,9001238482
1032875909,1,15,9001238480
1032875226,1,15,9001238481
1032875973,1,15,9001238479
1032875972,1,15,9001238475
1032875971,1,15,9001238477
1032875910,1,15,9001238462
1032875969,1,15,9001238463
1032875968,1,15,9001238460
1032875911,1,15,9001238474
1032875227,1,15,9001238465
1032875965,1,15,9001238459
1032875964,1,15,9001238466
1032875963,1,15,9001238469
1032875912,1,15,9001238470
1032875961,1,15,9001238467
1032875960,1,15,9001238457
1032875913,1,15,9001238472
1032875228,1,15,9001238464
1032875957,1,15,9001238461
1032875956,1,15,9001238456
1032875955,1,15,9001238471
1032875914,1,15,9001238473
1032875915,1,15,9001238468
1032875229,1,15,9001238458
1032875916,1,15,9001238475
1032875917,1,15,9001238484
1032875949,1,15,9001238483
1032875948,1,15,9001238477
1032875947,1,15,9001238476
1032875230,1,15,9001238482
1032875945,1,15,9001238479
1032875944,1,15,9001238478
1032875918,1,15,9001238481
1032875919,1,15,9001238480
1032875941,1,15,9001238481
1032875940,1,15,9001238480
1032875939,1,15,9001238483
1032875231,1,15,9001238475
1032875937,1,15,9001238484
1032875936,1,15,9001238478
1032875920,1,15,9001238476
1032875921,1,15,9001238477
1032875933,1,15,9001238479
1032875932,1,15,9001238482
1032875931,1,15,9001238468
1032875232,1,15,9001238460
1032875929,1,15,9001238467
1032875928,1,15,9001238458
1032875922,1,15,9001238463
1032875923,1,15,9001238462
1032875233,1,15,9001238470
1032875924,1,15,9001238465
1032875925,1,15,9001238474
1032875234,1,15,9001238469
1032875926,1,15,9001238459
1032875927,1,15,9001238466
1032875235,1,15,9001238473
1032875236,1,15,9001238457
1032875930,1,15,9001238461
1032875237,1,15,9001238464
1032875238,1,15,9001238472
1032875934,1,15,9001238471
1032875935,1,15,9001238456
1032875239,1,15,9001238479
1032875240,1,15,9001238481
1032875938,1,15,9001238483
1032875241,1,15,9001238482
1032875242,1,15,9001238480
1032875942,1,15,9001238484
1032875943,1,15,9001238477
1032875243,1,15,9001238475
1032875244,1,15,9001238476
1032875946,1,15,9001238478
1032875245,1,15,9001238471
1032875246,1,15,9001238467
1032875950,1,15,9001238469
1032875951,1,15,9001238456
1032875247,1,15,9001238460
1032875952,1,15,9001238468
1032875953,1,15,9001238474
1032875248,1,15,9001238463
1032875954,1,15,9001238458
1032875249,1,15,9001238465
1032875250,1,15,9001238462
1032875958,1,15,9001238470
1032875959,1,15,9001238472
1032875251,1,15,9001238459
1032875252,1,15,9001238457
1032875962,1,15,9001238473
1032875253,1,15,9001238466
1032875254,1,15,9001238464
1032875966,1,15,9001238461
1032875967,1,15,9001238476
1032875255,1,15,9001238479
1032875256,1,15,9001238483
1032875970,1,15,9001238478
1032875257,1,15,9001238481
1032875258,1,15,9001238480
1032875974,1,15,9001238475
1032875975,1,15,9001238482
1032875259,1,15,9001238477
1032875260,1,15,9001238484
1032875978,1,15,9001238477
1032875261,1,15,9001238484
1032875262,1,15,9001238483
1032875982,1,15,9001238476
1032875983,1,15,9001238479
1032875263,1,15,9001238482
1032875984,1,15,9001238481
1032875264,1,15,9001238478
1032875986,1,15,9001238475
1032875265,1,15,9001238480
1032875266,1,15,9001238464
1032875990,1,15,9001238469
1032875991,1,15,9001238465
1032875267,1,15,9001238461
1032875268,1,15,9001238467
1032875994,1,15,9001238471
1032875269,1,15,9001238458
1032875270,1,15,9001238460
1032875998,1,15,9001238456
1032875999,1,15,9001238463
1032875271,1,15,9001238468
1032875272,1,15,9001238474
1032876002,1,15,9001238466
1032875273,1,15,9001238462
1032875274,1,15,9001238459
1032876006,1,15,9001238472
1032876007,1,15,9001238470
1032875275,1,15,9001238473
1032875276,1,15,9001238457
1032876010,1,15,9001238475
1032875277,1,15,9001238477
1032875278,1,15,9001238483
1032876014,1,15,9001238480
1032876015,1,15,9001238484
1032875279,1,15,9001238479
1032876016,1,15,9001238478
1032876017,1,15,9001238476
1032875280,1,15,9001238481
1032876018,1,15,9001238482
1032875281,1,15,9001238473
1032875282,1,15,9001238465
1032876022,1,15,9001238463
1032876023,1,15,9001238457
1032875283,1,15,9001238469
1032875284,1,15,9001238464
1032876026,1,15,9001238456
1032875285,1,15,9001238467
1032875286,1,15,9001238461
1032876030,1,15,9001238460
1032876031,1,15,9001238471
1032875287,1,15,9001238458
1032875288,1,15,9001238470
1032876034,1,15,9001238468
1032875289,1,15,9001238462
1032875290,1,15,9001238466
1032876038,1,15,9001238474
1032876039,1,15,9001238472
1032875291,1,15,9001238459
1032875292,1,15,9001238481
1032876042,1,15,9001238475
1032875293,1,15,9001238483
1032875294,1,15,9001238482
1032876046,1,15,9001238477
1032876047,1,15,9001238484
1032875295,1,15,9001238476
1032876048,1,15,9001238480
1032875296,1,15,9001238478
1032876050,1,15,9001238479
1032875297,1,15,9001238478
1032875298,1,15,9001238479
1032876054,1,15,9001238483
1032876055,1,15,9001238481
1032875299,1,15,9001238475
1032875300,1,15,9001238480
1032876058,1,15,9001238477
1032875301,1,15,9001238482
1032875302,1,15,9001238476
1032876062,1,15,9001238484
1032876063,1,15,9001238472
1032875303,1,15,9001238463
1032875304,1,15,9001238460
1032876066,1,15,9001238459
1032875305,1,15,9001238465
1032875306,1,15,9001238473
1032876070,1,15,9001238461
1032876071,1,15,9001238469
1032875307,1,15,9001238457
1032875308,1,15,9001238467
1032876074,1,15,9001238464
1032875309,1,15,9001238456
1032875310,1,15,9001238474
1032876078,1,15,9001238471
1032876079,1,15,9001238468
1032875311,1,15,9001238470
1032876080,1,15,9001238458
1032876081,1,15,9001238466
1032875312,1,15,9001238462
1032876082,1,15,9001238476
1032876083,1,15,9001238478
1032875313,1,15,9001238483
1032875314,1,15,9001238484
1032876086,1,15,9001238479
1032876087,1,15,9001238475
1032875315,1,15,9001238482
1032875316,1,15,9001238481
1032876090,1,15,9001238477
1032875317,1,15,9001238480
1032875318,1,15,9001238466
1032876094,1,15,9001238460
1032876095,1,15,9001238467
1032875319,1,15,9001238462
1032875320,1,15,9001238463
1032876098,1,15,9001238472
1032875321,1,15,9001238457
1032875322,1,15,9001238465
1032876102,1,15,9001238459
1032876103,1,15,9001238469
1032875323,1,15,9001238473
1032875324,1,15,9001238461
1032876106,1,15,9001238458
1032875325,1,15,9001238464
1032875326,1,15,9001238471
1032876110,1,15,9001238474
1032876111,1,15,9001238456
1032875327,1,15,9001238470
1032876112,1,15,9001238468
1032875328,1,15,9001238477
1032876114,1,15,9001238476
1032875329,1,15,9001238483
1032875330,1,15,9001238480
1032876118,1,15,9001238478
1032876119,1,15,9001238479
1032875331,1,15,9001238481
1032875332,1,15,9001238484
1032876122,1,15,9001238482
1032875333,1,15,9001238475
1032875334,1,15,9001238482
1032876126,1,15,9001238475
1032876127,1,15,9001238483
1032875335,1,15,9001238477
1032875336,1,15,9001238476
1032876130,1,15,9001238484
1032875337,1,15,9001238478
1032875338,1,15,9001238480
1032876134,1,15,9001238481
1032876135,1,15,9001238479
1032875339,1,15,9001238470
1032875340,1,15,9001238467
1032876138,1,15,9001238469
1032875341,1,15,9001238468
1032875342,1,15,9001238460
1032876142,1,15,9001238466
1032876143,1,15,9001238459
1032875343,1,15,9001238463
1032876144,1,15,9001238462
1032876145,1,15,9001238465
1032875344,1,15,9001238472
1032875345,1,15,9001238457
1032875346,1,15,9001238456
1032875347,1,15,9001238473
1032875348,1,15,9001238464
1032875349,1,15,9001238458
1032875350,1,15,9001238461
1032875351,1,15,9001238474
1032875352,1,15,9001238471
1032875353,1,15,9001238481
1032875354,1,15,9001238482
1032875355,1,15,9001238483
1032875356,1,15,9001238479
1032875357,1,15,9001238475
1032875358,1,15,9001238476
1032875359,1,15,9001238480
1032875360,1,15,9001238477
1032875361,1,15,9001238478
1032875362,1,15,9001238484
1032875363,1,15,9001238474
1032875364,1,15,9001238469
1032875365,1,15,9001238465
1032875366,1,15,9001238471
1032875367,1,15,9001238467
1032875368,1,15,9001238470
1032875369,1,15,9001238462
1032875370,1,15,9001238460
1032875371,1,15,9001238468
1032875372,1,15,9001238463
1032875373,1,15,9001238466
1032875374,1,15,9001238459
1032875375,1,15,9001238461
1032875376,1,15,9001238472
1032875377,1,15,9001238473
1032875378,1,15,9001238456
1032875379,1,15,9001238457
1032875380,1,15,9001238458
1032875381,1,15,9001238464
1032875382,1,15,9001238478
1032875383,1,15,9001238481
1032875384,1,15,9001238483
1032875385,1,15,9001238484
1032875386,1,15,9001238482
1032875387,1,15,9001238475
1032875388,1,15,9001238477
1032875389,1,15,9001238479
1032875390,1,15,9001238480
1032875391,1,15,9001238476
1032877775,2,30,9001238511
1032877774,2,30,9001238514
1032877773,2,30,9001238507
1032877772,2,30,9001238517
1032877771,2,30,9001238534
1032877770,2,30,9001238522
1032877769,2,30,9001238523
1032877768,2,30,9001238513
1032877767,2,30,9001238530
1032877766,2,30,9001238508
1032877765,2,30,9001238519
1032877764,2,30,9001238509
1032877763,2,30,9001238525
1032877762,2,30,9001238526
1032877761,2,30,9001238510
1032877760,2,30,9001238515
1032877759,2,30,9001238532
1032877758,2,30,9001238518
1032877757,2,30,9001238512
1032877756,2,30,9001238521
1032877755,2,30,9001238533
1032877754,2,30,9001238524
1032877753,2,30,9001238520
1032877752,2,30,9001238527
1032877751,2,30,9001238529
1032877750,2,30,9001238528
1032877749,2,30,9001238516
1032877748,2,30,9001238531
1032877747,2,30,9001238497
1032877746,2,30,9001238495
1032877745,2,30,9001238496
1032877744,2,30,9001238503
1032877743,2,30,9001238490
1032877742,2,30,9001238502
1032877741,2,30,9001238491
1032877740,2,30,9001238499
1032877739,2,30,9001238505
1032877738,2,30,9001238501
1032877737,2,30,9001238485
1032877736,2,30,9001238492
1032877735,2,30,9001238504
1032877734,2,30,9001238494
1032877733,2,30,9001238487
1032877732,2,30,9001238488
1032877731,2,30,9001238486
1032877730,2,30,9001238493
1032877729,2,30,9001238489
1032877728,2,30,9001238498
1032877727,2,30,9001238500
1032877726,2,30,9001238506
1032877725,2,30,9001238531
1032877724,2,30,9001238534
1032877723,2,30,9001238530
1032877722,2,30,9001238528
1032877721,2,30,9001238532
1032877720,2,30,9001238533
1032877719,2,30,9001238529
1032877718,2,30,9001238526
1032877717,2,30,9001238511
1032877716,2,30,9001238522
1032877715,2,30,9001238516
1032877714,2,30,9001238514
1032877713,2,30,9001238517
1032877712,2,30,9001238507
1032877711,2,30,9001238523
1032877710,2,30,9001238525
1032877709,2,30,9001238513
1032877708,2,30,9001238508
1032877707,2,30,9001238509
1032877706,2,30,9001238519
1032877705,2,30,9001238521
1032877704,2,30,9001238510
1032877703,2,30,9001238515
1032877702,2,30,9001238512
1032877701,2,30,9001238518
1032877700,2,30,9001238527
1032877699,2,30,9001238524
1032877698,2,30,9001238520
1032877697,2,30,9001238529
1032877696,2,30,9001238533
1032877695,2,30,9001238532
1032877694,2,30,9001238534
1032877693,2,30,9001238531
1032877692,2,30,9001238530
1032877691,2,30,9001238528
1032877690,2,30,9001238486
1032877689,2,30,9001238502
1032877688,2,30,9001238500
1032877687,2,30,9001238495
1032877686,2,30,9001238497
1032877685,2,30,9001238487
1032877684,2,30,9001238490
1032877683,2,30,9001238496
1032877682,2,30,9001238503
1032877681,2,30,9001238506
1032877680,2,30,9001238505
1032877679,2,30,9001238494
1032877678,2,30,9001238499
1032877677,2,30,9001238491
1032877676,2,30,9001238501
1032877675,2,30,9001238504
1032877674,2,30,9001238492
1032877673,2,30,9001238485
1032877672,2,30,9001238498
1032877671,2,30,9001238488
1032877670,2,30,9001238493
1032877669,2,30,9001238489
1032877668,2,30,9001238520
1032877667,2,30,9001238508
1032877666,2,30,9001238524
1032877665,2,30,9001238528
1032877664,2,30,9001238516
1032877663,2,30,9001238530
1032877662,2,30,9001238522
1032877661,2,30,9001238511
1032877660,2,30,9001238526
1032877659,2,30,9001238517
1032877658,2,30,9001238513
1032877657,2,30,9001238514
1032877656,2,30,9001238507
1032877655,2,30,9001238525
1032877654,2,30,9001238523
1032877653,2,30,9001238533
1032877652,2,30,9001238529
1032877651,2,30,9001238510
1032877650,2,30,9001238509
1032877649,2,30,9001238527
1032877648,2,30,9001238531
1032877647,2,30,9001238521
1032877646,2,30,9001238519
1032877645,2,30,9001238518
1032877644,2,30,9001238534
1032877643,2,30,9001238532
1032877642,2,30,9001238512
1032877641,2,30,9001238515
1032877640,2,30,9001238504
1032877639,2,30,9001238486
1032877638,2,30,9001238487
1032877637,2,30,9001238493
1032877636,2,30,9001238489
1032877635,2,30,9001238497
1032877634,2,30,9001238500
1032877633,2,30,9001238502
1032877632,2,30,9001238495
1032877631,2,30,9001238501
1032877630,2,30,9001238490
1032877629,2,30,9001238506
1032877628,2,30,9001238503
1032877627,2,30,9001238496
1032877626,2,30,9001238505
1032877625,2,30,9001238491
1032877624,2,30,9001238499
1032877623,2,30,9001238494
1032877622,2,30,9001238492
1032877621,2,30,9001238488
1032877620,2,30,9001238485
1032877619,2,30,9001238498
1032877618,2,30,9001238530
1032877617,2,30,9001238528
1032877616,2,30,9001238532
1032877615,2,30,9001238533
1032877614,2,30,9001238529
1032877613,2,30,9001238531
1032877612,2,30,9001238534
1032877611,2,30,9001238508
1032877610,2,30,9001238507
1032877609,2,30,9001238515
1032877608,2,30,9001238520
1032877607,2,30,9001238512
1032877606,2,30,9001238516
1032877605,2,30,9001238524
1032877604,2,30,9001238511
1032877603,2,30,9001238514
1032877602,2,30,9001238522
1032877601,2,30,9001238526
1032877600,2,30,9001238513
1032877599,2,30,9001238517
1032877598,2,30,9001238527
1032877597,2,30,9001238525
1032877596,2,30,9001238523
1032877595,2,30,9001238509
1032877594,2,30,9001238510
1032877593,2,30,9001238518
1032877592,2,30,9001238521
1032877591,2,30,9001238519
1032877590,2,30,9001238534
1032877589,2,30,9001238531
1032877588,2,30,9001238529
1032877587,2,30,9001238528
1032877586,2,30,9001238530
1032877585,2,30,9001238532
1032877584,2,30,9001238533
1032877583,2,30,9001238485
1032877582,2,30,9001238504
1032877581,2,30,9001238497
1032877580,2,30,9001238498
1032877579,2,30,9001238491
1032877578,2,30,9001238487
1032877577,2,30,9001238486
1032877576,2,30,9001238493
1032877575,2,30,9001238489
1032877574,2,30,9001238505
1032877573,2,30,9001238500
1032877572,2,30,9001238501
1032877571,2,30,9001238495
1032877570,2,30,9001238502
1032877569,2,30,9001238490
1032877568,2,30,9001238496
1032877567,2,30,9001238503
1032877566,2,30,9001238506
1032877565,2,30,9001238488
1032877564,2,30,9001238499
1032877563,2,30,9001238494
1032877562,2,30,9001238492
1032877561,2,30,9001238533
1032877560,2,30,9001238519
1032877559,2,30,9001238526
1032877558,2,30,9001238521
1032877557,2,30,9001238532
1032877556,2,30,9001238520
1032877555,2,30,9001238508
1032877554,2,30,9001238515
1032877553,2,30,9001238507
1032877552,2,30,9001238516
1032877551,2,30,9001238522
1032877550,2,30,9001238512
1032877549,2,30,9001238524
1032877548,2,30,9001238514
1032877547,2,30,9001238511
1032877546,2,30,9001238531
1032877545,2,30,9001238534
1032877544,2,30,9001238525
1032877543,2,30,9001238513
1032877542,2,30,9001238518
1032877541,2,30,9001238530
1032877540,2,30,9001238527
1032877539,2,30,9001238517
1032877538,2,30,9001238510
1032877537,2,30,9001238528
1032877536,2,30,9001238529
1032877535,2,30,9001238509
1032877534,2,30,9001238523
1032877533,2,30,9001238494
1032877532,2,30,9001238487
1032877531,2,30,9001238496
1032877530,2,30,9001238492
1032877529,2,30,9001238533
1032877528,2,30,9001238532
1032877527,2,30,9001238491
1032877526,2,30,9001238504
1032877525,2,30,9001238485
1032877524,2,30,9001238498
1032877523,2,30,9001238497
1032877522,2,30,9001238490
1032877521,2,30,9001238486
1032877520,2,30,9001238505
1032877519,2,30,9001238489
1032877518,2,30,9001238493
1032877517,2,30,9001238500
1032877516,2,30,9001238502
1032877515,2,30,9001238495
1032877514,2,30,9001238501
1032877513,2,30,9001238529
1032877512,2,30,9001238503
1032877511,2,30,9001238499
1032877510,2,30,9001238531
1032877509,2,30,9001238534
1032877508,2,30,9001238528
1032877507,2,30,9001238530
1032877506,2,30,9001238506
1032877505,2,30,9001238488
1032877504,2,30,9001238524
1032877503,2,30,9001238526
1032877502,2,30,9001238520
1032877501,2,30,9001238523
1032877500,2,30,9001238519
1032877499,2,30,9001238509
1032877498,2,30,9001238521
1032877497,2,30,9001238515
1032877496,2,30,9001238512
1032877495,2,30,9001238508
1032877494,2,30,9001238507
1032877493,2,30,9001238522
1032877492,2,30,9001238516
1032877491,2,30,9001238518
1032877490,2,30,9001238514
1032877489,2,30,9001238511
1032877488,2,30,9001238513
1032877487,2,30,9001238525
1032877486,2,30,9001238510
1032877485,2,30,9001238527
1032877484,2,30,9001238517
1032877483,2,30,9001238532
1032877482,2,30,9001238533
1032877481,2,30,9001238530
1032877480,2,30,9001238529
1032877479,2,30,9001238534
1032877478,2,30,9001238531
1032877477,2,30,9001238528
1032877476,2,30,9001238502
1032877475,2,30,9001238494
1032877474,2,30,9001238504
1032877473,2,30,9001238506
1032877472,2,30,9001238488
1032877471,2,30,9001238492
1032877470,2,30,9001238487
1032877469,2,30,9001238496
1032877468,2,30,9001238491
1032877467,2,30,9001238500
1032877466,2,30,9001238485
1032877465,2,30,9001238490
1032877464,2,30,9001238497
1032877463,2,30,9001238498
1032877462,2,30,9001238486
1032877461,2,30,9001238493
1032877460,2,30,9001238489
1032877459,2,30,9001238505
1032877458,2,30,9001238501
1032877457,2,30,9001238503
1032877456,2,30,9001238495
1032877455,2,30,9001238499
1032877454,2,30,9001238517
1032877453,2,30,9001238526
1032877452,2,30,9001238527
1032877451,2,30,9001238528
1032877450,2,30,9001238524
1032877449,2,30,9001238531
1032877448,2,30,9001238507
1032877447,2,30,9001238523
1032877446,2,30,9001238520
1032877445,2,30,9001238509
1032877444,2,30,9001238508
1032877443,2,30,9001238519
1032877442,2,30,9001238521
1032877441,2,30,9001238512
1032877440,2,30,9001238515
1032877439,2,30,9001238534
1032877438,2,30,9001238532
1032877437,2,30,9001238522
1032877436,2,30,9001238510
1032877435,2,30,9001238514
1032877434,2,30,9001238518
1032877433,2,30,9001238516
1032877432,2,30,9001238529
1032877431,2,30,9001238533
1032877430,2,30,9001238525
1032877429,2,30,9001238530
1032877428,2,30,9001238513
1032877427,2,30,9001238511
1032877426,2,30,9001238531
1032877425,2,30,9001238528
1032877424,2,30,9001238530
1032877423,2,30,9001238534
1032877422,2,30,9001238532
1032877421,2,30,9001238529
1032877420,2,30,9001238533
1032877419,2,30,9001238493
1032877418,2,30,9001238502
1032877417,2,30,9001238492
1032877416,2,30,9001238495
1032877415,2,30,9001238499
1032877414,2,30,9001238488
1032877413,2,30,9001238504
1032877412,2,30,9001238494
1032877411,2,30,9001238506
1032877410,2,30,9001238486
1032877409,2,30,9001238487
1032877408,2,30,9001238500
1032877407,2,30,9001238491
1032877406,2,30,9001238496
1032877405,2,30,9001238485
1032877404,2,30,9001238498
1032877403,2,30,9001238497
1032877402,2,30,9001238490
1032877401,2,30,9001238505
1032877400,2,30,9001238503
1032877399,2,30,9001238489
1032877398,2,30,9001238501
1032877397,2,30,9001238511
1032877396,2,30,9001238526
1032877395,2,30,9001238513
1032877394,2,30,9001238517
1032877393,2,30,9001238521
1032877392,2,30,9001238524
1032877391,2,30,9001238527
1032877390,2,30,9001238523
1032877389,2,30,9001238519
1032877388,2,30,9001238507
1032877387,2,30,9001238520
1032877386,2,30,9001238508
1032877385,2,30,9001238509
1032877384,2,30,9001238512
1032877383,2,30,9001238522
1032877382,2,30,9001238515
1032877381,2,30,9001238518
1032877380,2,30,9001238514
1032877379,2,30,9001238525
1032877378,2,30,9001238516
1032877377,2,30,9001238510
1032877376,2,30,9001238533
1032877375,2,30,9001238529
1032877374,2,30,9001238532
1032877373,2,30,9001238530
1032877372,2,30,9001238528
1032877371,2,30,9001238531
1032877370,2,30,9001238534
1032877369,2,30,9001238498
1032877368,2,30,9001238493
1032877367,2,30,9001238488
1032877366,2,30,9001238489
1032877365,2,30,9001238501
1032877364,2,30,9001238499
1032877363,2,30,9001238492
1032877362,2,30,9001238502
1032877361,2,30,9001238495
1032877360,2,30,9001238485
1032877359,2,30,9001238504
1032877358,2,30,9001238486
1032877357,2,30,9001238506
1032877356,2,30,9001238494
1032877355,2,30,9001238487
1032877354,2,30,9001238496
1032877353,2,30,9001238491
1032877352,2,30,9001238500
1032877351,2,30,9001238490
1032877350,2,30,9001238497
1032877349,2,30,9001238503
1032877348,2,30,9001238505
1032877347,2,30,9001238510
1032877346,2,30,9001238520
1032877345,2,30,9001238516
1032877344,2,30,9001238534
1032877343,2,30,9001238517
1032877342,2,30,9001238531
1032877341,2,30,9001238513
1032877340,2,30,9001238526
1032877339,2,30,9001238511
1032877338,2,30,9001238524
1032877337,2,30,9001238507
1032877336,2,30,9001238521
1032877335,2,30,9001238527
1032877334,2,30,9001238519
1032877333,2,30,9001238523
1032877332,2,30,9001238532
1032877331,2,30,9001238529
1032877330,2,30,9001238525
1032877329,2,30,9001238509
1032877328,2,30,9001238533
1032877327,2,30,9001238508
1032877326,2,30,9001238528
1032877325,2,30,9001238530
1032877324,2,30,9001238512
1032877323,2,30,9001238514
1032877322,2,30,9001238518
1032877321,2,30,9001238522
1032877320,2,30,9001238515
1032877319,2,30,9001238531
1032877318,2,30,9001238534
1032877317,2,30,9001238532
1032877316,2,30,9001238529
1032877315,2,30,9001238533
1032877314,2,30,9001238528
1032877313,2,30,9001238530
1032877312,2,30,9001238496
1032877311,2,30,9001238498
1032877310,2,30,9001238499
1032877309,2,30,9001238503
1032877308,2,30,9001238505
1032877307,2,30,9001238501
1032877306,2,30,9001238488
1032877305,2,30,9001238493
1032877304,2,30,9001238489
1032877303,2,30,9001238487
1032877302,2,30,9001238492
1032877301,2,30,9001238485
1032877300,2,30,9001238495
1032877299,2,30,9001238502
1032877298,2,30,9001238504
1032877297,2,30,9001238494
1032877296,2,30,9001238506
1032877295,2,30,9001238486
1032877294,2,30,9001238500
1032877293,2,30,9001238497
1032877292,2,30,9001238491
1032877291,2,30,9001238490
1032877290,2,30,9001238515
1032877289,2,30,9001238520
1032877288,2,30,9001238522
1032877287,2,30,9001238510
1032877286,2,30,9001238527
1032877285,2,30,9001238517
1032877284,2,30,9001238516
1032877283,2,30,9001238526
1032877282,2,30,9001238521
1032877281,2,30,9001238513
1032877280,2,30,9001238511
1032877279,2,30,9001238507
1032877278,2,30,9001238524
1032877277,2,30,9001238519
1032877276,2,30,9001238518
1032877275,2,30,9001238525
1032877274,2,30,9001238523
1032877273,2,30,9001238508
1032877272,2,30,9001238509
1032877271,2,30,9001238512
1032877270,2,30,9001238514
1032877269,2,30,9001238530
1032877268,2,30,9001238528
1032877267,2,30,9001238533
1032877266,2,30,9001238534
